id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
56934,85,SavedShot,0.951999969,0.537000008,0.572726011,Cameron Jerome,h,794,FromCorner,2015,RightFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,,None
56936,90,MissedShots,0.955,0.56,0.475190997,Bradley Johnson,h,1011,SetPiece,2015,LeftFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,Robbie Brady,Chipped
56937,91,BlockedShot,0.915,0.58,0.037080899,Cameron Jerome,h,794,OpenPlay,2015,Head,102,Norwich,Stoke,1,1,22/08/2015 18:00,Bradley Johnson,Aerial
56938,92,BlockedShot,0.773000031,0.474000015,0.021193,Graham Dorrans,h,801,FromCorner,2015,RightFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,,None
56913,10,Goal,0.923000031,0.547999992,0.290176004,Mame Biram Diouf,a,868,SetPiece,2015,Head,102,Norwich,Stoke,1,1,22/08/2015 18:00,Xherdan Shaqiri,Cross
56915,13,MissedShots,0.780999985,0.770999985,0.0150018,Marco van Ginkel,a,946,OpenPlay,2015,RightFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,Marko Arnautovic,Pass
56928,56,MissedShots,0.845999985,0.228999996,0.0241405,Xherdan Shaqiri,a,888,OpenPlay,2015,LeftFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,Marco van Ginkel,Pass
56930,68,MissedShots,0.848000031,0.427999992,0.071217299,Stephen Ireland,a,867,OpenPlay,2015,RightFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,,BallTouch
56931,75,BlockedShot,0.735,0.515,0.0205156,Joselu,a,866,OpenPlay,2015,LeftFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,Glenn Whelan,Pass
56935,88,MissedShots,0.933000031,0.397999992,0.277177006,Joselu,a,866,SetPiece,2015,LeftFoot,102,Norwich,Stoke,1,1,22/08/2015 18:00,Xherdan Shaqiri,Cross
57036,28,MissedShots,0.689000015,0.587999992,0.015684299,Patrick van Aanholt,h,730,SetPiece,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Yann M&#039;Vila,Pass
57039,35,SavedShot,0.901999969,0.537999992,0.0843058,Danny Graham,h,932,SetPiece,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Sebastián Coates,None
57046,55,MissedShots,0.725,0.605999985,0.0177416,Jack Rodwell,h,733,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Yann M&#039;Vila,Pass
57049,61,Goal,0.855,0.455999985,0.072117597,Jermain Defoe,h,735,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jeremain Lens,Pass
57050,65,BlockedShot,0.815999985,0.482000008,0.065551497,Jack Rodwell,h,733,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Billy Jones,Pass
57055,75,MissedShots,0.833000031,0.699000015,0.038942602,Jeremain Lens,h,781,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jack Rodwell,TakeOn
57060,88,BlockedShot,0.780999985,0.572000008,0.089164399,Jeremain Lens,h,781,DirectFreekick,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,,Standard
57061,88,MissedShots,0.765999985,0.505,0.018174401,Patrick van Aanholt,h,730,SetPiece,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,,Rebound
57063,90,MissedShots,0.911999969,0.497000008,0.0863543,Sebastián Coates,h,927,FromCorner,2015,Head,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Yann M&#039;Vila,Cross
57064,94,BlockedShot,0.779000015,0.59,0.083009601,Sebastian Larsson,h,740,DirectFreekick,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,,Standard
57035,13,MissedShots,0.725999985,0.407000008,0.00972765,André Ayew,a,713,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Kyle Naughton,TakeOn
57037,29,SavedShot,0.714000015,0.552999992,0.0109992,Bafétimbi Gomis,a,717,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Kyle Naughton,HeadPass
57038,33,MissedShots,0.8,0.582000008,0.0425242,André Ayew,a,713,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Kyle Naughton,Pass
57040,40,BlockedShot,0.904000015,0.509000015,0.108888,Gylfi Sigurdsson,a,714,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Bafétimbi Gomis,HeadPass
57041,40,BlockedShot,0.866999969,0.557999992,0.076062903,Bafétimbi Gomis,a,717,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,,Rebound
57042,45,BlockedShot,0.806999969,0.479000015,0.052047301,Jonjo Shelvey,a,769,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Gylfi Sigurdsson,Pass
57043,47,Goal,0.901999969,0.352999992,0.0831265,Bafétimbi Gomis,a,717,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Kyle Naughton,Pass
57044,50,ShotOnPost,0.929000015,0.495,0.341057986,André Ayew,a,713,FromCorner,2015,Head,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jonjo Shelvey,Cross
57045,53,SavedShot,0.855999985,0.665999985,0.068467803,Jefferson Montero,a,715,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Gylfi Sigurdsson,Pass
57047,56,SavedShot,0.734000015,0.535999985,0.0250162,Gylfi Sigurdsson,a,714,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jonjo Shelvey,Pass
57048,59,MissedShots,0.905,0.482000008,0.323899001,André Ayew,a,713,OpenPlay,2015,Head,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jonjo Shelvey,Cross
57051,67,SavedShot,0.774000015,0.678000031,0.0154749,Jonjo Shelvey,a,769,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Kyle Naughton,TakeOn
57052,68,SavedShot,0.78,0.472000008,0.034134399,Gylfi Sigurdsson,a,714,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Neil Taylor,Pass
57053,73,SavedShot,0.933000031,0.500999985,0.144486994,Bafétimbi Gomis,a,717,OpenPlay,2015,Head,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jefferson Montero,Cross
57054,74,MissedShots,0.733000031,0.359000015,0.0197869,Gylfi Sigurdsson,a,714,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jack Cork,Pass
57056,79,BlockedShot,0.735999985,0.529000015,0.0205198,Jonjo Shelvey,a,769,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Gylfi Sigurdsson,Pass
57057,79,BlockedShot,0.883000031,0.700999985,0.050059699,Jefferson Montero,a,715,OpenPlay,2015,RightFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,André Ayew,BallTouch
57058,82,SavedShot,0.855,0.470999985,0.0263534,André Ayew,a,713,SetPiece,2015,Head,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jonjo Shelvey,Cross
57059,86,MissedShots,0.941999969,0.445,0.070051298,Federico Fernández,a,708,SetPiece,2015,Head,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Jefferson Montero,Aerial
57062,88,SavedShot,0.815,0.379000015,0.0462365,André Ayew,a,713,OpenPlay,2015,LeftFoot,103,Sunderland,Swansea,1,1,22/08/2015 18:00,Gylfi Sigurdsson,Pass
56486,9,MissedShots,0.800999985,0.490999985,0.0446762,Jason Puncheon,h,514,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,,None
56490,28,MissedShots,0.775,0.417999992,0.0277298,Yohan Cabaye,h,516,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,James McArthur,Pass
56491,32,BlockedShot,0.810999985,0.658000031,0.032730199,Wilfried Zaha,h,522,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Jason Puncheon,Pass
56492,34,MissedShots,0.941999969,0.61,0.053426702,Glenn Murray,h,882,SetPiece,2015,Head,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Yohan Cabaye,Cross
56493,37,SavedShot,0.721999969,0.577000008,0.0166074,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Wilfried Zaha,Pass
56496,46,SavedShot,0.981999969,0.577000008,0.104128003,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Jordon Mutch,Cross
56498,55,BlockedShot,0.791999969,0.700999985,0.0623344,Yohan Cabaye,h,516,DirectFreekick,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,,Standard
56501,58,MissedShots,0.865999985,0.587999992,0.092741601,Dwight Gayle,h,743,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Yohan Cabaye,Pass
56502,60,BlockedShot,0.854000015,0.317000008,0.041525401,Jordon Mutch,h,632,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,,None
56503,64,MissedShots,0.903000031,0.405999985,0.372812003,Bakary Sako,h,520,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Joel Ward,Pass
56504,69,MissedShots,0.851999969,0.494000015,0.101144001,Jason Puncheon,h,514,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,James McArthur,Pass
56505,70,Goal,0.916999969,0.482000008,0.093610696,Scott Dann,h,512,FromCorner,2015,Head,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Jason Puncheon,Cross
56506,73,SavedShot,0.929000015,0.681999969,0.084024899,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Dwight Gayle,Pass
56507,74,MissedShots,0.789000015,0.191000004,0.016377,Jason Puncheon,h,514,SetPiece,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Yohan Cabaye,Pass
56508,76,OwnGoal,0.018,0.705999985,0,Pape Souaré,h,513,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,,Challenge
56509,77,SavedShot,0.969000015,0.720999985,0.037396301,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Pape Souaré,TakeOn
56511,86,Goal,0.855,0.357999992,0.056802802,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Scott Dann,Pass
56484,1,BlockedShot,0.926999969,0.327999992,0.0718996,Rudy Gestede,a,671,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Jack Grealish,Pass
56485,7,BlockedShot,0.691999969,0.585,0.011589,Jordan Amavi,a,961,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Gabriel Agbonlahor,Pass
56487,13,SavedShot,0.899000015,0.565,0.383242995,Gabriel Agbonlahor,a,890,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Ashley Westwood,Throughball
56488,20,MissedShots,0.745,0.45,0.0184325,Carlos Sánchez,a,667,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,,TakeOn
56489,25,MissedShots,0.758000031,0.565,0.0215664,Idrissa Gueye,a,668,SetPiece,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Ashley Westwood,Pass
56494,38,SavedShot,0.956999969,0.713000031,0.0467107,Jack Grealish,a,675,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Idrissa Gueye,Pass
56495,41,MissedShots,0.925999985,0.444000015,0.054147899,Rudy Gestede,a,671,OpenPlay,2015,Head,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Ashley Westwood,Aerial
56497,51,MissedShots,0.818000031,0.41,0.050537702,Leandro Bacuna,a,674,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Ashley Westwood,Pass
56499,56,BlockedShot,0.831999969,0.385999985,0.049125101,Jack Grealish,a,675,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Carlos Sánchez,Pass
56500,57,MissedShots,0.881999969,0.462000008,0.0320746,Rudy Gestede,a,671,FromCorner,2015,Head,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,Ashley Westwood,Cross
56510,82,MissedShots,0.795999985,0.604000015,0.0259519,Ashley Westwood,a,669,SetPiece,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,22/08/2015 18:00,,None
56691,10,BlockedShot,0.739000015,0.597999992,0.029157599,Daniel Drinkwater,h,752,FromCorner,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Ritchie de Laet,Pass
56692,12,MissedShots,0.856999969,0.635999985,0.0541704,Marc Albrighton,h,753,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,None
56693,12,BlockedShot,0.895999985,0.575,0.098665498,Shinji Okazaki,h,754,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Marc Albrighton,Rebound
56694,13,BlockedShot,0.800999985,0.31,0.024233099,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Andy King,TakeOn
56695,17,MissedShots,0.850999985,0.706999969,0.028192,Marc Albrighton,h,753,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,TakeOn
56702,47,BlockedShot,0.776999969,0.512999992,0.030918,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Jamie Vardy,Pass
56706,54,MissedShots,0.893000031,0.307000008,0.0579498,Daniel Drinkwater,h,752,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Riyad Mahrez,Pass
56713,68,ShotOnPost,0.934000015,0.286000004,0.046559099,Riyad Mahrez,h,750,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Jamie Vardy,Pass
56715,81,Goal,0.873000031,0.282999992,0.044128999,Riyad Mahrez,h,750,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Jamie Vardy,HeadPass
56716,84,BlockedShot,0.81,0.685,0.079442702,Jamie Vardy,h,755,DirectFreekick,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,Standard
56717,84,BlockedShot,0.821999969,0.497000008,0.0443535,Andy King,h,784,SetPiece,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,Rebound
56718,85,MissedShots,0.683000031,0.502000008,0.0149996,Gökhan Inler,h,761,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Ritchie de Laet,Pass
56719,87,SavedShot,0.92,0.464000015,0.285109997,Wes Morgan,h,748,FromCorner,2015,Head,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Riyad Mahrez,Cross
56690,7,SavedShot,0.758000031,0.475,0.0238542,Mousa Dembélé,a,642,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Kyle Walker,Pass
56696,24,MissedShots,0.92,0.535999985,0.0921859,Eric Dier,a,643,FromCorner,2015,Head,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Erik Lamela,Cross
56697,28,SavedShot,0.793000031,0.316000004,0.0254607,Mousa Dembélé,a,642,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Kyle Walker,Pass
56698,37,BlockedShot,0.791999969,0.640999985,0.0301822,Harry Kane,a,647,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Erik Lamela,Pass
56699,44,MissedShots,0.94,0.725999985,0.02372,Harry Kane,a,647,OpenPlay,2015,LeftFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Hugo Lloris,Pass
56700,45,MissedShots,0.720999985,0.507000008,0.0165019,Ryan Mason,a,649,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Erik Lamela,Pass
56701,46,BlockedShot,0.845,0.525999985,0.079744197,Ryan Mason,a,649,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Harry Kane,Pass
56703,47,MissedShots,0.941999969,0.305,0.301346004,Nacer Chadli,a,648,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Kyle Walker,Throughball
56704,51,MissedShots,0.923000031,0.559000015,0.117220998,Erik Lamela,a,644,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Jan Vertonghen,Cross
56705,53,MissedShots,0.923000031,0.507000008,0.107560001,Nacer Chadli,a,648,FromCorner,2015,Head,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Erik Lamela,Cross
56707,56,MissedShots,0.916999969,0.532999992,0.036602199,Nacer Chadli,a,648,FromCorner,2015,Head,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Erik Lamela,Aerial
56708,57,MissedShots,0.764000015,0.615999985,0.024998499,Nacer Chadli,a,648,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Ryan Mason,Pass
56709,62,SavedShot,0.893000031,0.547999992,0.0908029,Harry Kane,a,647,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,None
56710,63,BlockedShot,0.863000031,0.664000015,0.051360201,Nacer Chadli,a,648,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Harry Kane,Pass
56711,64,SavedShot,0.735,0.335999985,0.0131582,Kyle Walker,a,638,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Mousa Dembélé,Pass
56712,66,MissedShots,0.775999985,0.445,0.032435201,Harry Kane,a,647,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,Dispossessed
56714,80,Goal,0.976999969,0.454000015,0.66319102,Dele Alli,a,645,OpenPlay,2015,Head,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Nacer Chadli,Cross
56720,90,SavedShot,0.951999969,0.532000008,0.125557005,Dele Alli,a,645,OpenPlay,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,Harry Kane,Chipped
56721,92,BlockedShot,0.963000031,0.693000031,0.0384898,Toby Alderweireld,a,639,FromCorner,2015,RightFoot,105,Leicester,Tottenham,1,1,22/08/2015 18:00,,None
57295,17,MissedShots,0.935999985,0.38,0.0320655,Cheikhou Kouyaté,h,532,FromCorner,2015,Head,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Aaron Cresswell,Cross
57302,45,BlockedShot,0.760999985,0.547999992,0.0119618,Pedro Obiang,h,542,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Dimitri Payet,Aerial
57305,47,Goal,0.885,0.5,0.761169016,Mark Noble,h,533,Penalty,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,Standard
57306,51,BlockedShot,0.798000031,0.632999992,0.0410675,Dimitri Payet,h,536,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Diafra Sakho,LayOff
57307,52,SavedShot,0.976999969,0.339000015,0.064227901,Diafra Sakho,h,656,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Carl Jenkinson,Pass
57308,52,Goal,0.973000031,0.385999985,0.31794101,Cheikhou Kouyaté,h,532,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,Rebound
57309,54,MissedShots,0.828000031,0.753000031,0.0221895,Diafra Sakho,h,656,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Aaron Cresswell,Pass
57313,77,MissedShots,0.818000031,0.35,0.0251066,Mark Noble,h,533,FromCorner,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,None
57315,81,Goal,0.845,0.505,0.208269998,Modibo Maiga,h,1029,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Aaron Cresswell,TakeOn
57317,92,BlockedShot,0.85,0.307000008,0.038451701,Cheikhou Kouyaté,h,532,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Mark Noble,Pass
57294,10,Goal,0.914000015,0.457999992,0.140129,Callum Wilson,a,468,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Simon Francis,Pass
57296,21,BlockedShot,0.863000031,0.681999969,0.062676802,Max Gradel,a,464,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,TakeOn
57297,27,Goal,0.889000015,0.475999985,0.440975994,Callum Wilson,a,468,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,None
57298,29,MissedShots,0.928000031,0.317999992,0.135332003,Callum Wilson,a,468,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Joshua King,Throughball
57299,31,MissedShots,0.911999969,0.445,0.528310001,Joshua King,a,465,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Simon Francis,Pass
57300,35,MissedShots,0.759000015,0.713000031,0.026287099,Charlie Daniels,a,459,OpenPlay,2015,LeftFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Andrew Surman,Pass
57301,44,BlockedShot,0.744000015,0.457999992,0.027117901,Matt Ritchie,a,461,OpenPlay,2015,LeftFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Joshua King,Pass
57303,46,MissedShots,0.720999985,0.387999992,0.0201499,Matt Ritchie,a,461,FromCorner,2015,LeftFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Simon Francis,Pass
57304,47,SavedShot,0.859000015,0.544000015,0.397314012,Max Gradel,a,464,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Callum Wilson,Pass
57310,56,MissedShots,0.714000015,0.425,0.017684501,Max Gradel,a,464,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Charlie Daniels,Pass
57311,61,SavedShot,0.828000031,0.552000008,0.0699424,Marc Pugh,a,466,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Max Gradel,Pass
57312,65,Goal,0.899000015,0.585,0.179113001,Marc Pugh,a,466,OpenPlay,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Max Gradel,TakeOn
57314,78,Goal,0.885,0.5,0.761169016,Callum Wilson,a,468,Penalty,2015,RightFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,Standard
57316,82,MissedShots,0.696999969,0.452999992,0.015766,Andrew Surman,a,460,OpenPlay,2015,LeftFoot,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,Matt Ritchie,Pass
57318,94,SavedShot,0.869000015,0.572999992,0.033435799,Dan Gosling,a,462,OpenPlay,2015,Head,106,West Ham,Bournemouth,3,4,22/08/2015 18:00,,None
57218,13,SavedShot,0.885,0.5,0.761169016,James Morrison,h,990,Penalty,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,,Standard
57219,17,MissedShots,0.919000015,0.505,0.0606305,Craig Dawson,h,804,SetPiece,2015,Head,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,James Morrison,Aerial
57224,34,Goal,0.865999985,0.517999992,0.102554999,James Morrison,h,990,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Salomón Rondón,Pass
57230,55,BlockedShot,0.803000031,0.594000015,0.112360999,Salomón Rondón,h,813,DirectFreekick,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,,Standard
57231,55,SavedShot,0.795,0.67,0.0216408,Chris Brunt,h,904,FromCorner,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Callum McManaman,Pass
57233,58,Goal,0.905999985,0.562999992,0.0500324,James Morrison,h,990,OpenPlay,2015,Head,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Callum McManaman,Aerial
57235,66,MissedShots,0.821999969,0.569000015,0.039781701,Salomón Rondón,h,813,FromCorner,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,James Morrison,HeadPass
57236,71,MissedShots,0.925,0.668000031,0.070188597,Callum McManaman,h,880,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Rickie Lambert,Pass
57237,75,BlockedShot,0.728000031,0.635,0.0155932,Rickie Lambert,h,816,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Callum McManaman,Pass
57238,75,BlockedShot,0.715,0.377000008,0.0146387,Craig Dawson,h,804,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Callum McManaman,Pass
57241,81,MissedShots,0.891999969,0.755999985,0.027793201,Serge Gnabry,h,993,FromCorner,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Chris Brunt,Pass
57242,85,SavedShot,0.774000015,0.46,0.030679099,Serge Gnabry,h,993,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Claudio Yacob,Pass
57244,86,MissedShots,0.805999985,0.699000015,0.0269884,Chris Brunt,h,904,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Claudio Yacob,TakeOn
57245,92,SavedShot,0.976999969,0.405999985,0.078158602,Salomón Rondón,h,813,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,,None
57246,93,MissedShots,0.94,0.350999985,0.0140077,Jonas Olsson,h,805,FromCorner,2015,Head,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Serge Gnabry,Cross
57217,4,MissedShots,0.905,0.61,0.106509,Diego Costa,a,802,OpenPlay,2015,LeftFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Eden Hazard,Pass
57220,19,Goal,0.845999985,0.435,0.090793803,Pedro,a,687,OpenPlay,2015,LeftFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Eden Hazard,Pass
57221,29,BlockedShot,0.855999985,0.285,0.063253403,Pedro,a,687,OpenPlay,2015,RightFoot,107,West Bromwich Albion,Chelsea,2,3,23/08/2015 16:30,Willian,Pass
